color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,is_color,log_budget,log_gross,roi,review_ratio,votes_per_review,actor_lead_share,director_share,movie_age,imdb_binned
Color,Steven Spielberg,17,60,0,84,Steve Gonsalves,155,25445749,Documentary,Amy Bruni,5563,552,Jason Hawes,0,ghost|paranormal|paranormal research|shaky cam,57,English,USA,R,20000000,2005,130,2.35,373,1,16.81124288,17.05205929,0.272273836,3.166666667,95.9137931,0.280289331,0,21,HIT
Color,Jamie Blanks,101,99,9,648,Loretta Devine,975,38048637,Horror|Mystery|Thriller,Alicia Witt,47814,3500,Julian Richings,4,campus|death|friend|professor|urban legend,426,English,USA,R,14000000,1998,912,2.35,0,1,16.45456796,17.45437585,1.717637097,4.176470588,111.9765808,0.278491859,0.002570694,28,AVG
Color,Tyler Perry,42,110,0,490,Phylicia Rashad,849,35010192,Comedy|Drama|Romance,Eddie Cibrian,6352,2226,Jamie Kennedy,1,businessman|fight|mean brother|narrated by character|wordplay in title,43,English,USA,PG-13,20000000,2012,597,2.35,0,1,16.81124288,17.37114981,0.750472076,1,144.3636364,0.381230355,0,14,AVG
Color,Randal Kleiser,10,107,116,25,Klaus Maria Brandauer,327,34793160,Adventure|Drama,Seymour Cassel,15730,552,Susan Hogan,1,alaska|dog|friendship|gold|yukon,31,English,USA,PG,14000000,1991,172,1.85,0,1,16.45456796,17.3649314,1.485119634,2.818181818,491.5625,0.591320072,0.209764919,35,HIT
Color,Bruce McCulloch,43,81,54,636,Elaine Hendrix,8000,30628981,Comedy|Romance,Will Ferrell,15047,10792,Molly Shannon,1,dancing|orphan|school|special education|student,160,English,USA,PG-13,14000000,1999,670,1.85,2000,1,16.45456796,17.23745724,1.187699521,3.636363636,93.45962733,0.741221162,0.005003243,27,AVG
Color,Phyllida Lloyd,331,105,58,583,Jim Broadbent,11000,29959436,Biography|Drama|History,Meryl Streep,82327,12894,Olivia Colman,1,british prime minister|female prime minister|politics|prime minister|told in flashback,350,English,UK,PG-13,13000000,2011,1000,2.35,18000,1,16.38045999,17.21535492,1.304471656,1.054216867,234.5498575,0.853043815,0.004497867,15,HIT
Color,Mike Nawrocki,38,82,12,8,Mike Nawrocki,23,25571351,Adventure|Animation|Comedy|Drama|Family|Musical,Phil Vischer,3135,49,Shelby Vischer,0,anthropomorphism|pirate|pirate ship|tomato|whale,78,English,USA,G,14000000,2002,12,1.85,184,1,16.45456796,17.05698322,0.826466038,2,39.6835443,0.46,0.24,24,HIT
Color,John Singleton,12,109,309,279,Khandi Alexander,592,27515786,Drama|Romance,Janet Jackson,8904,1620,Maya Angelou,0,african american|mail carrier|poetry|postal worker|south central los angeles,31,English,USA,R,14000000,1993,556,1.85,0,1,16.45456796,17.13027047,0.965344333,2.384615385,278.25,0.365206663,0.190623072,33,AVG
Color,Kevin Bray,40,95,10,111,Roger Guenveur Smith,706,25482931,Action|Comedy|Crime|Thriller,Mike Epps,9693,1421,Gino Salvano,2,black comedy|bounty hunter|diamond|machismo|money,33,English,USA,R,14000000,2002,266,2.35,530,1,16.45456796,17.05351945,0.820150775,0.804878049,285.0882353,0.496483826,0.007032349,24,AVG
Color,Wes Craven,34,100,0,364,W. Earl Brown,723,19900000,Comedy|Fantasy|Horror|Romance,John Witherspoon,17262,2348,Allen Payne,1,blood|destiny|nightmare|partner|vampire,53,English,USA,R,20000000,1995,422,1.85,1000,1,16.81124288,16.80623034,-0.00499975,1.514285714,319.6666667,0.307790549,0,31,AVG
Color,John Boorman,82,118,128,467,Richard Burton,931,25445749,Horror,Linda Blair,16294,2704,Ned Beatty,7,demon|exorcism|locust|priest|repressed memory,252,English,USA,R,14000000,1977,726,1.85,889,1,16.45456796,17.05205929,0.817495107,3.036144578,64.40316206,0.344177449,0.047319778,49,AVG
Color,Courtney Solomon,125,91,31,50,James D'Arcy,874,16298046,Horror|Mystery|Thriller,Sissy Spacek,22207,1608,Vernon Dobtcheff,0,flashback|lifting someone into the air|paranormal phenomena|voice over letter|year 1818,747,English,UK,PG-13,14000000,2005,613,2.35,0,1,16.45456796,16.60655584,0.164134419,5.928571429,29.68850267,0.543194531,0.019266625,21,AVG
Color,David Zucker,56,90,119,636,Tyler Labine,869,15549702,Comedy|Romance,Carmen Electra,24038,3007,Molly Shannon,2,boss' daughter|crush|house sitter|housesitting|love interest,123,English,USA,PG-13,14000000,2003,779,1.85,411,1,16.45456796,16.5595521,0.110685094,2.157894737,193.8548387,0.288896277,0.03956117,23,AVG
Color,David Twohy,160,108,123,690,Milla Jovovich,26000,15483540,Adventure|Mystery|Thriller,Chris Hemsworth,56338,41359,Marley Shelton,4,cliff|hawaii|island|newlywed|waterfall,215,English,USA,R,14000000,2009,14000,2.35,4000,1,16.45456796,16.55528815,0.105959574,1.335403727,260.8240741,0.628626692,0.002973888,17,HIT
Color,Rick Famuyiwa,71,103,44,625,Lance Gross,953,20246959,Comedy|Romance,America Ferrera,5721,3299,Lupe Ontiveros,2,california|love|marriage|wedding|wedding dress,20,English,USA,PG-13,14000000,2010,849,2.35,1000,1,16.45456796,16.82351522,0.446179487,0.277777778,272.4285714,0.288787879,0.013333333,16,AVG
Color,Alan Cohn,37,96,0,654,Linda Cardellini,3000,15062898,Comedy,Alyson Hannigan,11729,6861,Poppy Montgomery,0,college|college roommate|party|roommate|student,106,English,USA,R,14000000,1998,2000,1.85,645,1,16.45456796,16.52774526,0.075915863,2.789473684,109.6168224,0.437190324,0,28,AVG
Color,Franco Zeffirelli,62,117,160,55,Joan Plowright,718,14348123,Comedy|Drama|War,Lily Tomlin,9323,1148,Paolo Seganti,6,ambassador|american|art|english|italy,157,English,Italy,PG,12000000,1999,330,1.85,970,1,16.30041729,16.47912976,0.195660612,2.492063492,59.00632911,0.62489121,0.139251523,27,HIT
Color,Tom Holland,73,93,85,514,Bethany Joy Lenz,1000,15171475,Fantasy|Horror,Joe Mantegna,19805,2777,Kari Wuhrer,0,death|doctor|gypsy|judge|lawyer,122,English,USA,R,8500000,1996,855,1.85,0,1,15.95557684,16.53492764,0.784787084,1.648648649,161.0162602,0.359971202,0.030597552,30,AVG
Color,Martin Scorsese,59,136,17000,213,Liza Minnelli,22000,25445749,Drama|Music|Musical|Romance,Robert De Niro,13548,23378,Mary Kay Place,0,love|musician|saxophonist|singer|songwriter,75,English,USA,PG,14000000,1977,740,1.66,932,1,16.45456796,17.05205929,0.817495107,1.25,178.2631579,0.941015441,0.727148295,49,HIT
Color,Spike Lee,25,115,0,534,Delroy Lindo,1000,13640000,Comedy|Drama,Alfre Woodard,6011,3267,Isaiah Washington,0,argument|birthday|bully|coming of age|semi autobiographical,39,English,USA,PG-13,14000000,1994,848,1.85,905,1,16.45456796,16.42851728,-0.025712449,1.5,150.275,0.305997552,0,32,HIT
Color,Chris Rock,97,94,0,458,Eliza Coupe,12000,12550242,Comedy|Drama|Romance,Steve Buscemi,13866,13446,Wendell Pierce,3,banker|investment|investment banker|marriage|sex,55,English,USA,R,20000000,2007,490,1.85,488,1,16.81124288,16.34525059,-0.372469277,0.56122449,247.6071429,0.892392355,0,19,AVG
Color,James Isaac,205,85,52,489,Kane Hodder,1000,12610731,Action|Horror|Sci-Fi|Thriller,Peter Mensah,38985,3050,Lexa Doig,1,jason voorhees|lake|machete|scientist|slasher,673,English,USA,R,11000000,2001,935,1.85,0,1,16.21340592,16.35005876,0.14641678,3.266990291,57.84124629,0.32776139,0.017043592,25,AVG
Color,Emilio Estevez,195,112,0,383,Nick Cannon,12000,11204499,Drama|History,Anthony Hopkins,38142,13528,Brian Geraghty,0,campaign|chess|friend|hotel|senator,270,English,USA,R,14000000,2006,593,2.35,0,1,16.45456796,16.23182604,-0.199664381,1.37755102,140.7453875,0.886983517,0,20,HIT
Color,Mark Waters,61,86,70,169,Ivana Milicevic,878,10397365,Comedy|Mystery|Romance,Monica Potter,11693,2165,China Chow,5,apartment|fast motion scene|model|private investigation|suspected murder,104,English,USA,PG-13,14000000,2001,834,2.35,613,1,16.45456796,16.15706306,-0.257312692,1.677419355,111.3619048,0.405355494,0.032317636,25,AVG
Color,Josh Schwartz,77,86,90,635,Jackson Nicoll,962,9402410,Adventure|Comedy,Thomas McDonell,11233,3715,Osric Chau,1,adult humor|best friend|friend|halloween|teenage girl,32,English,USA,PG-13,14000000,2012,925,2.35,0,1,16.45456796,16.0564767,-0.32837583,0.41025641,340.3939394,0.258880517,0.024219591,14,AVG
Color,Julian Schnabel,259,112,232,177,Mathieu Amalric,413,5990075,Biography|Drama,Emmanuelle Seigner,89906,1372,Isaach De Bankolé,1,arc de triomphe paris|based on autobiography|coma|elle magazine|male frontal nudity,175,French,France,PG-13,20000000,2007,412,1.85,13000,1,16.81124288,15.60561466,-0.700461227,0.673076923,510.8295455,0.300801165,0.168973052,19,HIT
Color,Todd Field,251,137,143,280,Noah Emmerich,14000,5459824,Drama|Romance,Kate Winslet,92781,15337,Jane Adams,0,adulterous wife|bar|dysfunctional marriage|sex offender|suburb,320,English,USA,R,26000000,2006,617,2.35,5000,1,17.07360713,15.5129273,-0.789976386,1.26984127,289.0373832,0.91276568,0.009323249,20,HIT
Color,Davis Guggenheim,63,90,49,191,Sharon Lawrence,12000,5108820,Drama|Mystery|Thriller,Norman Reedus,12519,12776,Noam Jenkins,5,college|college campus|gossip|rape|sex,112,English,USA,R,24000000,2000,215,2.35,853,1,16.99356443,15.44647921,-0.787099704,1.75,110.7876106,0.939187603,0.003835016,26,AVG
Color,Tony Goldwyn,47,107,956,113,Julie Kavner,10000,4741987,Drama,Viggo Mortensen,6782,10368,Tovah Feldshuh,1,adulterous wife|cheating wife|summer|unfaithfulness|woodstock,114,English,USA,R,14000000,1999,233,1.85,860,1,16.45456796,15.37196702,-0.661239411,2.375,58.97391304,0.964413155,0.092197898,27,HIT
Color,Phillip Noyce,108,98,176,15,Terry Pheto,543,4291965,Biography|Drama|History,Derek Luke,9334,678,Bonnie Henna,3,attack|coach|colonel|jail|oil refinery,59,English,France,PG-13,14000000,2006,113,2.35,447,1,16.45456796,15.27225546,-0.693381544,0.541284404,155.5666667,0.799705449,0.259204713,20,HIT
Color,Stephen Carpenter,64,84,12,102,Angela Featherstone,159,3100650,Drama|Horror|Mystery|Thriller,Melissa Sagemiller,7277,417,Candace Kroslak,4,car accident|college|ghost|girl in panties|white panties,181,English,USA,PG-13,14000000,2001,102,1.85,231,1,16.45456796,14.94712265,-0.778469395,2.784615385,39.98351648,0.380382775,0.028708134,25,AVG
Color,James Ivory,20,139,133,5,Todd Boyce,423,2474000,Biography|Drama|History|Romance,Seth Gilliam,2427,446,Nigel Whitmey,1,18th century|ambassador|french revolution|friendship|thomas jefferson,27,English,France,PG-13,14000000,1995,15,1.85,127,1,16.45456796,14.72134724,-0.823226912,1.285714286,86.67857143,0.946308725,0.29753915,31,AVG
Color,Stephan Elliott,135,97,11,548,Kristin Scott Thomas,14000,2656324,Comedy|Romance,Colin Firth,16444,16431,Kris Marshall,4,estate|female frontal nudity|female nudity|no panties|unhappy marriage,79,English,UK,PG-13,20000000,2008,1000,2.35,2000,1,16.81124288,14.79245415,-0.867140443,0.580882353,205.55,0.851996105,0.000669426,18,HIT
Color,James Fargo,2,127,109,324,Joseph Cotten,16000,1000000,Action|Adventure|History,Christopher Lee,524,17250,Behrouz Vossoughi,0,afghanistan|caravan|rebel|russian|tribe,8,English,Iran,PG,14000000,1978,469,2.35,76,1,16.45456796,13.81551156,-0.928505107,2.666666667,58.22222222,0.927482465,0.006318474,48,HIT
Color,Mike Leigh,262,150,608,43,Ruth Sheen,149,3958500,Biography|Drama|History,Lesley Manville,17933,390,Karl Johnson,0,prism|rented room|scrofula|sketching|sunrise,165,English,UK,R,8200000,2014,44,2.35,0,1,15.91964483,15.19137598,-0.517193025,0.627376426,108.0301205,0.381074169,1.554987212,12,HIT
Color,Alain Resnais,129,104,752,59,Sara Forestier,412,403649,Drama|Romance,Mathieu Amalric,3174,799,Edouard Baer,0,dentist|letter|pilot|skateboard|wallet,31,French,France,PG,20000000,2009,74,2.35,512,1,16.81124288,12.90830344,-0.979768562,0.238461538,99.1875,0.515,0.94,17,HIT
Color,Costa-Gavras,69,132,333,284,Mathieu Kassovitz,380,274299,Biography|Crime|Drama|War,Sebastian Koch,11077,1429,Ulrich Mühe,2,jesuit|jew|pope|priest|ss,55,English,France,Unrated,103000000,2002,326,1.85,0,1,18.45023956,12.52197768,-0.99732722,0.785714286,197.8035714,0.265734266,0.232867133,24,HIT
Color,Chao-Bin Su,50,117,2,21,Shawn Yue,149,25445749,Action,Woo-sung Jung,6069,243,Kelly Lin,2,martial arts|sword fight|wuxia,34,Mandarin,China,R,12000000,2010,32,2.35,1000,1,16.30041729,17.05205929,1.120385718,0.666666667,173.4,0.610655738,0.008196721,16,HIT
Color,Neil Burger,57,115,168,322,Katherine LaNasa,697,183088,Comedy|Drama|War,John Heard,11704,2243,Mark L. Young,0,college tuition|guitar|road trip|soldier|stranded,36,English,USA,R,15000000,2008,329,1.85,702,1,16.52356083,12.11772765,-0.987728285,0.620689655,316.3243243,0.310606061,0.07486631,18,HIT
Color,Kenneth Lonergan,116,186,50,338,Kieran Culkin,13000,46495,Drama,Matt Damon,12053,14638,John Gallagher Jr.,1,accident|bus|loss of virginity|new york city|virginity,119,English,USA,R,14000000,2011,1000,1.85,0,1,16.45456796,10.74712157,-0.996607742,1.017094017,100.4416667,0.8880388,0.003415534,15,HIT
Color,Bo Zenga,45,90,10,378,Kenan Thompson,826,25445749,Comedy|Horror,Steve Howey,9928,2207,Diora Baird,7,dollar bill|double entendre|escaped convict|halloween|striptease,66,English,Canada,R,20000000,2009,521,1.85,934,1,16.81124288,17.05205929,0.272273836,1.434782609,148.1791045,0.374094203,0.004528986,17,AVG
Color,Rob Reiner,87,90,0,767,Rebecca De Mornay,1000,1752214,Comedy|Drama|Romance,Madeline Carroll,60460,4377,Aidan Quinn,0,apology|falling in love|multiple perspectives|narrated by a girl|younger version of character,104,English,USA,PG,14000000,2010,872,1.85,14000,1,16.45456796,14.37639126,-0.874779373,1.181818182,575.8095238,0.228414801,0,16,HIT
Color,Ang Lee,357,134,0,11000,Heath Ledger,15000,83025853,Drama|Romance,Jake Gyllenhaal,259837,39789,Anne Hathaway,0,gay relationship|homosexuality|mountain|ranch|rodeo,2254,English,USA,R,14000000,2005,13000,1.85,13000,1,16.45456796,18.23466261,4.930065924,6.296089385,115.227051,0.37697914,0,21,HIT
Color,Jonathan Liebesman,348,101,473,429,Danny Woodburn,833,190871240,Action|Adventure|Comedy|Sci-Fi,Noel Fisher,167089,2690,Jeremy Howard,0,18 wheeler|mutant|ninja|sewer|turtle,491,English,USA,PG-13,125000000,2014,809,2.35,62000,1,18.6438243,19.06710963,0.526965704,1.406876791,339.6117886,0.309550353,0.175771089,12,AVG
Color,Amy Heckerling,88,97,143,201,Dan Hedaya,927,56631572,Comedy|Romance,Donald Faison,123390,1724,Elisa Donovan,1,female protagonist|high school|makeover|matchmaker|popularity,248,English,USA,PG-13,12000000,1995,281,1.85,0,1,16.30041729,17.85207721,3.718987751,2.786516854,495.5421687,0.537391304,0.082898551,31,HIT
Color,Todd Haynes,181,107,162,135,Celia Weston,2000,15854988,Drama|Romance,Dennis Quaid,36542,2447,Michael Gaston,2,african american|catastrophe|family relationships|farewell scene|therapy,378,English,USA,PG-13,13500000,2002,258,1.85,0,1,16.41820032,16.57899477,0.174430635,2.076923077,96.41688654,0.816993464,0.066176471,24,HIT
Color,Steve Pink,107,99,38,390,Gillian Jacobs,3000,12282677,Comedy|Sci-Fi,Adam Scott,28159,4702,Collette Wolfe,4,acid trip|gameshow|hot tub|time lord|time machine,96,English,USA,R,14000000,2015,837,1.85,0,1,16.45456796,16.32370054,-0.122657167,0.888888889,290.2989691,0.637890708,0.008079949,11,AVG
Color,Steven Spielberg,53,55,0,2,Olaf Lubaszenko,20,447093,Drama,Krystyna Janda,12590,25,Olgierd Lukaszewicz,0,meaning of life|moral challenge|morality|search for meaning|ten commandments,37,Polish,Poland,TV-MA,20000000,2005,3,1.33,0,1,16.81124288,13.01052414,-0.97759647,0.685185185,331.3157895,0.769230769,0,21,HIT
Color,Philip Kaufman,132,124,133,170,Stephen Marcus,14000,7060876,Biography|Drama,Kate Winslet,44795,14726,Amelia Warner,1,asylum|lust|male pubic hair|penis|pubic hair,314,English,UK,R,13500000,2000,230,1.85,0,1,16.41820032,15.77007982,-0.476936819,2.360902256,142.2063492,0.950634888,0.009031031,26,HIT
Color,Martin McDonagh,401,110,454,816,Gabourey Sidibe,2000,14989761,Comedy|Crime,Abbie Cornish,185845,4757,Michael Stuhlbarg,7,dognapping|gangster|misfiring gun|screenwriter|shih tzu,284,English,UK,R,15000000,2012,906,2.35,52000,1,16.52356083,16.52287799,-0.000682554,0.706467662,652.0877193,0.420344683,0.095418243,14,HIT
Color,Kasi Lemmons,58,105,148,400,Tamara Tunie,539,687081,Crime|Drama|Music|Mystery|Thriller,Colm Feore,5602,1767,Aunjanue Ellis,0,chrysler building manhattan new york city|delusion|manhattan new york city|new york city|title directed by female,59,English,USA,R,20000000,2001,508,1.85,329,1,16.81124288,13.44020892,-0.96559767,1,93.36666667,0.304864253,0.083710407,25,AVG
Color,Steven Spielberg,1,41,0,2,Marian Dziedziel,70,25445749,Action|Crime|Drama|Thriller,Jacek Koman,271,74,Jaroslaw Boberek,4,based on novel,2,Polish,Poland,R,20000000,2005,2,2.35,64,1,16.81124288,17.05205929,0.272273836,1,90.33333333,0.933333333,0,21,HIT
Color,Oliver Hirschbiegel,192,178,101,471,Bruno Ganz,918,5501940,Biography|Drama|History|War,Thomas Kretschmann,248354,2334,Alexandra Maria Lara,0,bunker|hitler|nazi|no exit|war ruins,564,German,Germany,R,13500000,2004,653,1.85,14000,1,16.41820032,15.5206115,-0.592405007,2.922279793,439.5646018,0.393147752,0.043254818,22,HIT
Color,Alejandro Amenábar,157,125,448,93,Lola Dueñas,273,2086345,Biography|Drama|Romance,Belén Rueda,64556,529,Tamar Novas,1,dignity|euthanasia|freedom|lawyer|sailor,140,Spanish,Spain,PG-13,10000000,2004,114,2.35,0,1,16.11809575,14.55092477,-0.791286371,0.886075949,457.8439716,0.51509434,0.845283019,22,HIT
Color,Jonathan Glazer,454,108,143,21,Paul Brannigan,19000,2605039,Drama|Horror|Sci-Fi|Thriller,Scarlett Johansson,85022,19086,Alison Chand,0,alien|desire|female nudity|male frontal nudity|scotland,616,English,UK,R,20000000,2013,50,1.85,29000,1,16.81124288,14.77295859,-0.869704565,1.353846154,137.7990276,0.995441924,0.00749201,13,HIT
Color,Barry Levinson,62,121,272,227,J.T. Walsh,49000,123922370,Biography|Comedy|Drama|War,Robin Williams,98348,50141,Bruno Kirby,1,disc jockey|friendship|radio|vietnam|vietnamese,131,English,USA,R,13000000,1987,263,1.85,0,1,16.38045999,18.63516589,8.531833705,2.079365079,745.0606061,0.977224682,0.005424594,39,HIT
Color,Hyung-rae Shim,4,100,26,385,Stephanie Danielson,898,163591,Comedy,Jason Mewes,912,2895,Michael Rispoli,5,mafia|mafia boss|mafiosi|mafioso|three word title,17,English,South Korea,PG-13,13400000,2010,391,1.78,502,1,16.41076534,12.0051308,-0.987718006,3.4,50.66666667,0.310082873,0.008977901,16,AVG
Color,Jon M. Chu,84,115,209,41,Sean Kingston,569,73000942,Documentary|Music,Usher Raymond,74351,714,Boys II Men,1,boyhood friend|manager|plasma tv|prodigy|star,233,English,USA,G,13000000,2011,69,1.85,62000,1,16.38045999,18.10598292,4.615102069,2.741176471,317.7393162,0.795804196,0.292307692,15,FLOP
Color,Darren Aronofsky,669,108,0,1000,Mila Kunis,20000,106952327,Drama|Thriller,Natalie Portman,551363,38072,Mark Margolis,1,ballerina|ballet|fear|female protagonist|madness,1140,English,USA,R,13000000,2010,15000,2.35,106000,1,16.38045999,18.48789376,7.226546189,1.701492537,483.2278703,0.525306648,0,16,HIT
Color,José Padilha,492,117,294,1000,Abbie Cornish,10000,58607007,Action|Crime|Sci-Fi|Thriller,Gary Oldman,182910,14160,Jennifer Ehle,0,law enforcement|police|robocop|robot|technology,630,English,USA,PG-13,100000000,2014,2000,2.35,60000,1,18.42068075,17.88636484,-0.413925791,1.277890467,289.8732171,0.706164819,0.020761246,12,HIT
Color,Francis Ford Coppola,149,220,0,3000,Al Pacino,22000,57300000,Crime|Drama,Robert De Niro,790926,39960,Robert Duvall,1,1950s|corrupt politician|lake tahoe nevada|melancholy|revenge,650,English,USA,R,13000000,1974,14000,1.85,14000,1,16.38045999,17.8638112,3.407430198,4.333333333,1214.940092,0.550536773,0,52,HIT
Color,Thomas Carter,101,112,49,237,Terry Kinney,656,91038276,Drama|Music|Romance,Sean Patrick Thomas,47876,1307,Fredro Starr,0,dance|dancing|ghetto|hip hop|imperative in title,320,English,USA,PG-13,13000000,2001,363,1.85,0,1,16.38045999,18.3267906,6.002482578,3.137254902,149.1464174,0.501529052,0.037461774,25,HIT
Color,Renny Harlin,102,99,212,54,Rodney Eastman,130,49369900,Fantasy|Horror|Thriller,Tuesday Knight,36108,450,Brooke Bundy,0,demon|dream|elm street|freddy krueger|nightmare,260,English,USA,R,7000000,1988,125,1.85,0,1,15.76142085,17.7148515,6.051978289,2.524271845,138.3448276,0.288248337,0.470066519,38,AVG
